"customerID","Contract","tenure","MonthlyCharges","TechSupport","churn_flag","churn_risk_score","churn_risk_level"
"1169-WCVAK",Month-to-month,19,88.8,Yes,0,7,High
"4548-SDBKE",Month-to-month,5,85.2,No,1,7,High
"8066-POXGX",Month-to-month,13,35.1,No,1,2,Low
"7129-CAKJW",Month-to-month,17,80.05,No,0,7,High
"8695-ARGXZ",Month-to-month,34,75.55,No,0,5,High
"3570-YUEKJ",Month-to-month,42,49.55,No,0,2,Low
"4143-OOBWZ",Month-to-month,5,81.3,No,1,7,High
"1555-HAPSU",Two year,71,23.9,No internet service,0,2,Low
"1697-NVVGY",Month-to-month,19,66.4,No,0,2,Low
"7854-EKTJL",Month-to-month,2,19.6,No internet service,1,7,High
"8464-EETCQ",Two year,57,18.8,No internet service,0,2,Low
"2419-FSORS",Two year,72,108.4,Yes,0,7,High
"8132-YPVBX",Month-to-month,6,85.95,No,0,7,High
"9102-IAYHT",Month-to-month,17,85.45,No,1,7,High
"6754-LZUKA",Two year,61,80.9,No,0,7,High
"3422-LYEPQ",Month-to-month,1,71.0,No,1,7,High
"8099-MZPUJ",Two year,48,111.8,Yes,0,7,High
"0787-LHDYT",Month-to-month,16,20.6,No internet service,0,2,Low
"2642-DTVCO",Month-to-month,9,85.05,No,1,7,High
"0374-IOEGQ",Month-to-month,3,44.6,No,0,7,High
"4361-JEIVL",Month-to-month,1,44.4,No,1,7,High
"3197-NNYNB",Two year,65,105.1,No,0,7,High
"3396-DKDEL",Two year,70,115.15,Yes,0,7,High
"1752-OZXFY",One year,60,59.8,No,0,2,Low
"9066-QRSDU",One year,69,26.3,No internet service,0,2,Low
"9112-WSNPU",Month-to-month,35,70.55,No,0,5,High
"9867-NNXLC",Month-to-month,22,20.05,No internet service,0,2,Low
"5321-NTRKC",Two year,66,79.85,No,0,5,High
"1363-TXLSL",Month-to-month,1,70.3,No,1,7,High
"9507-EXLTT",Month-to-month,1,79.35,No,1,7,High
"3161-GETRM",Month-to-month,34,90.05,No,0,7,High
"0402-OAMEN",Two year,72,24.45,No internet service,0,2,Low
"6933-VLYFX",One year,31,59.95,Yes,0,2,Low
"6754-WKSHP",One year,30,25.35,No internet service,0,2,Low
"9846-GKXAS",Month-to-month,9,90.8,No,1,7,High
"6017-PPLPX",Month-to-month,20,70.45,No,1,5,High
"4976-LNFVV",Month-to-month,19,34.3,No,0,2,Low
"5055-MGMGF",Month-to-month,65,105.05,No,0,7,High
"4641-FROLU",Two year,30,19.3,No internet service,0,2,Low
"2862-JVEOY",One year,6,19.15,No internet service,0,4,Medium
"2969-QWUBZ",Month-to-month,2,51.4,No,0,7,High
"9822-BIIGN",Month-to-month,53,71.85,Yes,0,5,High
"2077-MPJQO",Month-to-month,7,75.4,No,0,5,High
"1534-OULXE",One year,61,49.7,No,0,2,Low
"7136-RVDTZ",One year,70,45.25,No,1,2,Low
"2971-SGAFL",Month-to-month,13,78.75,No,0,5,High
"1480-IVEVR",One year,35,81.6,No,0,7,High
"2905-KFQUV",Month-to-month,2,70.4,No,0,7,High
"4581-SSPWD",Month-to-month,3,75.8,No,1,7,High
"3370-HXOPH",Month-to-month,3,76.1,No,0,7,High
"9391-YZEJW",One year,62,94.0,No,0,7,High
"9958-MEKUC",Two year,72,103.95,Yes,0,7,High
"0281-CNTZX",Two year,63,19.95,No internet service,0,2,Low
"6927-WTFIV",Month-to-month,20,71.3,No,1,5,High
"4118-CEVPF",One year,35,110.8,Yes,0,7,High
"3398-ZOUAA",Month-to-month,21,69.1,No,1,2,Low
"9114-VEPUF",One year,62,96.1,No,0,7,High
"7876-BEUTG",Month-to-month,15,48.8,No,0,2,Low
"2338-BQEZT",Month-to-month,55,50.55,No,0,2,Low
"9873-MNDKV",Month-to-month,11,44.65,No,0,4,Medium
"0378-NHQXU",Month-to-month,17,88.25,No,1,7,High
"8241-JUIQO",One year,61,19.45,No internet service,0,2,Low
"2194-IIQOF",Two year,71,89.3,Yes,0,7,High
"4512-ZUIYL",Month-to-month,2,70.0,No,1,7,High
"9631-RXVJM",Two year,35,19.25,No internet service,0,2,Low
"9584-EXCDZ",Month-to-month,17,70.5,No,0,5,High
"7969-AULMZ",Month-to-month,21,97.35,No,1,7,High
"5093-FEGLU",Two year,47,19.65,No internet service,0,2,Low
"2621-UDNLU",Month-to-month,3,20.85,No internet service,0,7,High
"7526-IVLYU",Month-to-month,3,19.65,No internet service,0,7,High
"2428-HYUNX",Two year,44,19.35,No internet service,0,2,Low
"9214-EKVXR",Month-to-month,1,44.0,No,0,7,High
"3410-MHHUM",One year,44,94.4,No,0,7,High
"0568-ONFPC",Month-to-month,5,25.9,No internet service,1,7,High
"0733-VUNUW",Month-to-month,24,55.65,No,1,2,Low
"4550-EVXNY",Month-to-month,1,69.65,No,1,7,High
"2122-YWVYA",Month-to-month,18,75.4,No,0,5,High
"2968-SSGAA",Month-to-month,10,100.6,No,1,7,High
"2296-DKZFP",Two year,65,71.0,No,0,5,High
"4844-JJWUY",Month-to-month,1,86.0,No,1,7,High
"6777-TGHTM",One year,53,106.95,No,1,7,High
"8909-BOLNL",One year,3,21.2,No internet service,0,4,Medium
"6603-YRDCJ",Two year,33,61.05,Yes,0,2,Low
"3538-WZPHD",Month-to-month,3,29.6,No,1,7,High
"3229-USWAR",One year,34,79.95,Yes,0,5,High
"2138-VFAPZ",Two year,14,19.7,No internet service,0,2,Low
"6131-JLWZM",Month-to-month,13,20.3,No internet service,0,2,Low
"4785-QRJHC",One year,46,59.9,Yes,1,2,Low
"0269-XFESX",One year,23,24.35,No internet service,0,2,Low
"1709-EJDOX",Two year,47,19.75,No internet service,0,2,Low
"4316-XCSLJ",Month-to-month,17,50.3,No,0,2,Low
"8610-WFCJF",Month-to-month,49,95.6,No,1,7,High
"9693-XMUOB",Month-to-month,59,50.25,No,0,2,Low
"0383-CLDDA",Two year,69,85.35,Yes,0,7,High
"4905-JEFDW",One year,11,41.6,No,1,4,Medium
"2709-UQGNP",Month-to-month,10,51.65,No,0,4,Medium
"3549-ZTMNH",Two year,12,24.0,No internet service,0,2,Low
"7881-INRLC",Month-to-month,45,100.85,No,1,7,High
"8033-ATFAS",Month-to-month,39,59.85,No,0,2,Low
"1635-NZATJ",Two year,71,25.45,No internet service,0,2,Low
"0562-HKHML",Two year,71,23.9,No internet service,0,2,Low
"8277-RVRSV",One year,33,24.15,No internet service,0,2,Low
"9943-VSZUV",Month-to-month,67,75.7,No,0,5,High
"0117-LFRMW",Month-to-month,37,40.2,No,1,2,Low
"6172-FECYY",Month-to-month,49,84.5,No,1,7,High
"7054-ENNGU",Month-to-month,9,50.85,No,0,4,Medium
"1455-HFBXA",Two year,52,91.6,Yes,0,7,High
"9402-CXWPL",One year,70,98.9,No,0,7,High
"1628-BIZYP",Month-to-month,1,85.0,No,0,7,High
"1965-AKTSX",Month-to-month,14,78.95,No,1,5,High
"0082-LDZUE",Month-to-month,1,44.3,No,0,7,High
"4786-UKSNZ",Month-to-month,1,20.2,No internet service,1,7,High
"5343-SGUBI",One year,52,80.2,No,0,7,High
"0856-NAOES",Month-to-month,6,60.9,No,0,4,Medium
"1976-AZZPJ",Month-to-month,7,34.2,No,0,4,Medium
"7248-VZQLC",Month-to-month,47,85.2,No,1,7,High
"6156-UZDLF",One year,26,87.15,Yes,0,7,High
"3099-OONVS",Month-to-month,25,54.3,Yes,0,2,Low
"9500-WBGRP",Two year,69,19.1,No internet service,0,2,Low
"5183-KLYEM",Two year,72,112.75,Yes,0,7,High
"5144-PQCDZ",Month-to-month,4,19.95,No internet service,0,7,High
"8514-VZHEB",Two year,59,19.5,No internet service,0,2,Low
"6625-IUTTT",Two year,67,65.55,No,0,2,Low
"9355-NPPFS",Month-to-month,26,78.8,No,0,5,High
"0068-FIGTF",One year,27,78.2,Yes,0,5,High
"5965-GGPRW",Two year,72,105.25,No,0,7,High
"8035-PWSEV",Month-to-month,6,89.25,Yes,0,7,High
"2236-HILPA",Two year,62,20.65,No internet service,0,2,Low
"1840-BIUOG",One year,20,68.7,Yes,0,2,Low
"1356-MKYSK",Month-to-month,6,78.65,Yes,0,5,High
"6080-LNESI",Two year,51,24.75,No internet service,0,2,Low
"1830-IPXVJ",Two year,61,19.75,No internet service,0,2,Low
"5828-DWPIL",Month-to-month,62,89.1,No,0,7,High
"8398-TBIYD",Two year,72,84.7,Yes,0,7,High
"0011-IGKFF",Month-to-month,13,98.0,No,1,7,High
"4192-GORJT",Month-to-month,5,94.45,No,1,7,High
"6496-SLWHQ",Month-to-month,3,105.0,No,1,7,High
"9912-GVSEQ",Month-to-month,26,93.85,No,1,7,High
"2931-FSOHN",Month-to-month,13,59.9,No,0,2,Low
"9418-RUKPH",Two year,38,19.95,No internet service,0,2,Low
"5383-MMTWC",Month-to-month,8,84.0,No,1,7,High
"9971-ZWPBF",Month-to-month,34,108.9,Yes,0,7,High
"4712-AUQZO",Month-to-month,18,33.6,No,0,2,Low
"9711-FJTBX",One year,56,85.85,Yes,0,7,High
"2908-ZTPNF",Month-to-month,36,34.85,Yes,0,2,Low
"7240-ETPTR",Month-to-month,9,48.75,No,1,4,Medium
"2202-CUYXZ",Month-to-month,1,84.85,No,1,7,High
"5995-OIGLP",Month-to-month,12,56.65,Yes,1,2,Low
"8421-WZOOW",Month-to-month,57,95.3,Yes,0,7,High
"6261-RCVNS",One year,42,73.9,Yes,1,5,High
"7951-QKZPL",Two year,33,24.5,No internet service,1,2,Low
"1414-YADCW",Two year,70,84.6,Yes,0,7,High
"8756-RDDLT",Month-to-month,68,44.95,Yes,0,2,Low
"2862-PFNIK",Month-to-month,1,24.7,No,0,7,High
"5816-QVHRX",Month-to-month,37,100.3,Yes,0,7,High
"4430-YHXGG",Month-to-month,4,25.45,No internet service,0,7,High
"6888-SBYAI",Month-to-month,1,50.7,No,0,7,High
"7395-XWZOY",Month-to-month,20,55.0,Yes,0,2,Low
"7169-YWAMK",Two year,72,68.4,Yes,0,2,Low
"3640-PHQXK",Month-to-month,31,89.9,No,1,7,High
"6877-LGWXO",Month-to-month,18,78.55,No,1,5,High
"6859-RKMZJ",Month-to-month,11,55.05,No,0,4,Medium
"2729-VNVAP",Two year,33,19.8,No internet service,0,2,Low
"2957-JIRMN",One year,62,84.45,No,0,7,High
"2049-BAFNW",Month-to-month,1,35.9,Yes,0,7,High
"3842-QTGDL",Month-to-month,16,80.75,No,0,7,High
"7163-OCEQI",One year,22,78.65,Yes,0,5,High
"9782-LGXMC",Month-to-month,49,61.75,Yes,0,2,Low
"5975-BAICR",One year,36,63.7,No,0,2,Low
"8019-ENHXU",Month-to-month,42,99.45,Yes,1,7,High
"5167-GBFRE",Month-to-month,4,25.2,No,1,7,High
"9033-EOXWV",One year,12,74.05,Yes,1,5,High
"4673-KKSLS",Month-to-month,31,87.6,Yes,0,7,High
"4853-OITSN",Month-to-month,5,89.15,No,0,7,High
"9800-OUIGR",Two year,66,20.0,No internet service,0,2,Low
"1324-NLTJE",Month-to-month,15,55.0,Yes,1,2,Low
"2324-EFHVG",Two year,64,104.4,No,0,7,High
"7094-MSZAO",Month-to-month,10,20.05,No internet service,0,4,Medium
"1522-VVDMG",Month-to-month,7,89.75,Yes,1,7,High
"6907-CQGPN",Month-to-month,29,34.3,Yes,0,2,Low
"0780-XNZFN",Two year,57,20.65,No internet service,0,2,Low
"0239-OXEXL",Month-to-month,46,84.25,No,0,7,High
"2675-IJRGJ",Two year,53,19.65,No internet service,0,2,Low
"7049-GKVZY",One year,17,79.85,Yes,0,5,High
"8577-QSOCG",Two year,38,20.2,No internet service,0,2,Low
"3721-CNZHX",One year,15,19.8,No internet service,0,2,Low
"0212-ISBBF",Month-to-month,22,50.35,No,0,2,Low
"9185-TQCVP",Month-to-month,14,85.15,No,1,7,High
"3585-YNADK",One year,57,74.6,Yes,0,5,High
"5271-DBYSJ",Month-to-month,11,79.15,No,0,5,High
"1099-GODLO",Two year,1,20.35,No internet service,0,4,Medium
"6828-HMKWP",Two year,12,21.05,No internet service,0,2,Low
"5567-WSELE",Month-to-month,3,94.6,No,1,7,High
"1472-TNCWL",Month-to-month,36,94.7,No,0,7,High
"8063-RJYNF",Month-to-month,16,94.25,No,1,7,High
"0687-ZVTHB",One year,65,72.45,No,1,5,High
"2080-GKCWQ",Month-to-month,2,74.95,No,0,7,High
"9661-ACXBS",Month-to-month,42,105.2,No,1,7,High
"2193-SFWQW",Two year,72,111.95,Yes,0,7,High
"5656-JAMLX",Two year,62,19.85,No internet service,0,2,Low
"3462-BJQQA",Month-to-month,6,89.75,No,0,7,High
"0442-TDYUO",Two year,48,20.05,No internet service,0,2,Low
"6733-LRIZX",Two year,35,108.95,Yes,0,7,High
"9503-XJUME",One year,52,19.65,No internet service,0,2,Low
"4367-NHWMM",Month-to-month,1,24.9,No,0,7,High
"3727-RJMEO",Month-to-month,6,82.85,No,1,7,High
"3779-OSWCF",Two year,71,93.2,Yes,0,7,High
"6736-DHUQI",One year,67,84.8,No,0,7,High
"3915-ODIYG",One year,60,71.75,No,0,5,High
"1360-RCYRT",Month-to-month,23,30.35,Yes,0,2,Low
"2724-FJDYW",One year,39,54.85,Yes,0,2,Low
"4451-RWASJ",One year,15,19.5,No internet service,0,2,Low
"6646-VRFOL",Month-to-month,53,103.85,No,1,7,High
"3460-TJBWI",Two year,24,24.2,No internet service,0,2,Low
"5917-HBSDW",Month-to-month,37,19.35,No internet service,0,2,Low
"5685-IIXLY",Month-to-month,5,83.6,No,1,7,High
"5671-UUNXD",One year,50,100.65,Yes,0,7,High
"0956-ACVZC",One year,54,94.1,No,0,7,High
"2325-NBPZG",Month-to-month,3,74.55,No,0,7,High
"4250-ZBWLV",One year,68,108.45,Yes,1,7,High
"4482-FTFFX",Month-to-month,5,56.15,Yes,0,7,High
"8859-DZTGQ",Two year,33,20.35,No internet service,0,2,Low
"0440-MOGPM",One year,41,80.55,No,0,7,High
"0020-JDNXP",One year,34,61.25,Yes,0,2,Low
"3752-CQSJI",Month-to-month,13,20.45,No internet service,0,2,Low
"5025-GOOKI",Month-to-month,20,18.9,No internet service,0,2,Low
"4698-KVLLG",Two year,51,19.6,No internet service,0,2,Low
"5095-AESKG",Month-to-month,3,91.5,No,1,7,High
"2887-JPYLU",Month-to-month,41,45.2,No,0,2,Low
"4770-QAZXN",Month-to-month,13,19.45,No internet service,0,2,Low
"4896-CPRPF",Two year,35,25.45,No internet service,0,2,Low
"1871-MOWRM",Month-to-month,12,80.85,Yes,1,7,High
"9714-EDSUC",Month-to-month,4,94.9,Yes,0,7,High
"2027-OAQQC",Month-to-month,43,49.05,No,1,2,Low
"0282-NVSJS",Month-to-month,12,29.3,Yes,0,2,Low
"9090-SGQXL",Month-to-month,68,105.3,No,1,7,High
"6595-YGXIT",Month-to-month,25,88.95,No,1,7,High
"7353-YOWFP",One year,7,20.25,No internet service,0,4,Medium
"9835-ZIITK",One year,66,110.85,Yes,1,7,High
"8008-ESFLK",One year,53,110.5,Yes,0,7,High
"7537-CBQUZ",Month-to-month,63,109.4,No,0,7,High
"1555-DJEQW",Two year,70,114.2,Yes,1,7,High
"5649-TJHOV",Month-to-month,27,36.5,No,1,2,Low
"0519-XUZJU",Month-to-month,1,70.75,No,1,7,High
"3363-EWLGO",Month-to-month,5,19.95,No internet service,0,7,High
"4750-UKWJK",One year,37,19.6,No internet service,0,2,Low
"6338-AVWCY",Month-to-month,3,40.15,No,1,7,High
"1689-YQBYY",Month-to-month,12,76.6,No,0,5,High
"4487-ZYJZK",One year,38,19.6,No internet service,0,2,Low
"2959-FENLU",Month-to-month,9,85.3,No,0,7,High
"0708-LGSMF",Month-to-month,13,65.85,No,0,2,Low
"9253-QXKBE",Month-to-month,29,94.45,No,1,7,High
"7634-HLQJR",Two year,47,20.05,No internet service,0,2,Low
"0487-RPVUM",Month-to-month,61,99.4,Yes,0,7,High
"4079-ULGFR",Month-to-month,16,20.0,No internet service,0,2,Low
"2516-XSJKX",Two year,41,78.45,Yes,0,5,High
"0057-QBUQH",Two year,43,25.1,No internet service,0,2,Low
"9445-SZLCH",Month-to-month,36,97.35,No,1,7,High
"6599-SFQVE",Month-to-month,6,55.0,No,0,4,Medium
"8331-ZXFOE",One year,58,71.1,Yes,0,5,High
"4003-FUSHP",Month-to-month,19,61.55,Yes,0,2,Low
"0356-ERHVT",Month-to-month,11,45.9,No,0,4,Medium
"7325-ENZFI",One year,39,40.3,Yes,0,2,Low
"4884-ZTHVF",Month-to-month,8,87.1,No,0,7,High
"3920-HIHMQ",Month-to-month,26,49.5,No,0,2,Low
"3055-OYMSE",Month-to-month,53,73.8,No,0,5,High
"0613-WUXUM",Two year,70,19.2,No internet service,0,2,Low
"7568-PODML",Month-to-month,1,45.3,No,1,7,High
"4458-KVRBJ",Two year,59,25.0,No internet service,0,2,Low
"5349-IECLD",Month-to-month,2,94.95,No,1,7,High
"1397-XKKWR",One year,7,35.3,No,0,4,Medium
"3945-GFWQL",Month-to-month,12,44.55,No,1,2,Low
"8097-OMULG",One year,59,76.75,Yes,0,5,High
"6013-BHCAW",Two year,61,81.0,Yes,0,7,High
"0401-WDBXM",Two year,72,105.55,No,0,7,High
"3387-PLKUI",Month-to-month,13,18.8,No internet service,0,2,Low
"6096-EGVTU",One year,64,24.9,No internet service,0,2,Low
"3797-VTIDR",Month-to-month,1,23.45,No,1,7,High
"5081-NWSUP",One year,10,64.9,Yes,0,4,Medium
"2580-ATZSQ",One year,65,61.35,No,0,2,Low
"8085-MSNLK",Two year,62,113.95,Yes,0,7,High
"9691-HKOVS",One year,55,90.15,Yes,0,7,High
"9881-VCZEP",Month-to-month,25,54.1,No,0,2,Low
"9526-BIHHD",Month-to-month,1,29.7,No,1,7,High
"8757-TFHHJ",Month-to-month,1,49.8,No,0,7,High
"4523-WXCEF",Month-to-month,59,101.1,No,1,7,High
"1468-DEFNC",Two year,64,24.4,No internet service,0,2,Low
"5119-KEPFY",Month-to-month,36,95.0,No,0,7,High
"8364-TRMMK",Month-to-month,3,50.65,No,1,7,High
"0916-KNFAJ",Two year,61,69.9,No,0,2,Low
"8319-QBEHW",One year,26,39.95,No,0,2,Low
"3063-QFSZL",Month-to-month,1,55.4,No,1,7,High
"8775-LHDJH",Month-to-month,1,90.6,No,1,7,High
"9625-QNLUX",Two year,68,103.25,No,0,7,High
"3097-NQYSN",Month-to-month,2,86.85,No,1,7,High
"4024-CSNBY",Two year,72,94.25,Yes,0,7,High
"7110-BDTWG",Two year,71,47.05,Yes,0,2,Low
"7493-GVFIO",Two year,57,20.55,No internet service,0,2,Low
"0690-SRQID",Month-to-month,4,19.65,No internet service,0,7,High
"9605-WGJVW",Month-to-month,1,70.2,No,0,7,High
"9114-DPSIA",Two year,72,81.0,Yes,0,7,High
"4700-UBQMV",One year,21,75.9,No,0,5,High
"7711-GQBZC",Two year,71,24.7,No internet service,0,2,Low
"3565-UNOCC",Month-to-month,29,99.05,No,1,7,High
"4627-MIHJH",Two year,69,110.25,Yes,0,7,High
"9795-NREXC",Two year,64,85.0,Yes,0,7,High
"8573-CGOCC",Month-to-month,16,19.75,No internet service,0,2,Low
"7356-AYNJP",One year,4,23.9,No internet service,0,4,Medium
"9249-FXSCK",One year,52,111.25,Yes,1,7,High
"5493-SDRDQ",Month-to-month,2,55.1,No,1,7,High
"6286-SUUWT",Month-to-month,1,19.95,No internet service,0,7,High
"4819-HJPIW",Month-to-month,18,25.15,No,0,2,Low
"8654-DHAOW",Month-to-month,2,54.15,No,0,7,High
"5438-QMDDL",Month-to-month,19,59.8,No,0,2,Low
"9812-GHVRI",Month-to-month,40,83.85,No,0,7,High
"5553-AOINX",One year,66,104.9,No,0,7,High
"1228-ZLNBX",Month-to-month,21,75.3,No,0,5,High
"4226-KKDON",Month-to-month,8,66.65,Yes,0,4,Medium
"3831-YCPUO",Two year,72,109.5,Yes,0,7,High
"7445-WMRBW",One year,48,73.85,Yes,0,5,High
"3308-DGHKL",Two year,69,19.3,No internet service,0,2,Low
"9924-JPRMC",Two year,72,118.2,Yes,0,7,High
"0080-EMYVY",One year,14,51.45,No,0,2,Low
"6218-KNUBD",Month-to-month,6,59.45,No,0,4,Medium
"7337-CINUD",Two year,8,19.5,No internet service,0,4,Medium
"7609-NRNCA",One year,17,19.55,No internet service,0,2,Low
"0623-EJQEG",One year,65,93.55,Yes,0,7,High
"7153-CHRBV",One year,57,59.3,Yes,0,2,Low
"0871-URUWO",Month-to-month,13,102.25,No,1,7,High
"9190-MFJLN",Month-to-month,19,95.9,No,1,7,High
"6198-PNNSZ",One year,56,109.8,No,0,7,High
"3317-VLGQT",Month-to-month,14,78.1,No,0,5,High
"4132-POCZS",Month-to-month,52,39.9,No,0,2,Low
"5614-DNZCE",Two year,58,64.9,Yes,0,2,Low
"1095-JUDTC",Month-to-month,47,95.05,Yes,1,7,High
"3896-RCYYE",Month-to-month,67,53.4,Yes,0,2,Low
"9638-JIQYA",Month-to-month,2,24.9,No,0,7,High
"3258-SANFR",Month-to-month,6,44.7,No,0,4,Medium
"3726-TBHQT",Two year,71,114.0,Yes,0,7,High
"3190-ITQXP",Two year,46,20.25,No internet service,0,2,Low
"0870-VEMYL",Month-to-month,5,53.85,Yes,1,7,High
"4833-QTJNO",Month-to-month,67,83.85,No,0,7,High
"3039-MJSLN",Month-to-month,3,20.2,No internet service,0,7,High
"0178-CIIKR",Month-to-month,3,19.95,No internet service,0,7,High
"5385-SUIRI",Month-to-month,52,104.2,No,1,7,High
"3982-XWFZQ",Month-to-month,42,50.25,No,1,2,Low
"5774-QPLTF",One year,50,20.35,No internet service,0,2,Low
"2322-VCZHZ",Month-to-month,23,90.0,No,0,7,High
"5010-IPEAQ",Two year,67,54.2,Yes,0,2,Low
"4009-ALQFH",Month-to-month,25,99.5,No,1,7,High
"6383-ZTSIW",One year,39,99.1,No,0,7,High
"8990-YOZLV",Two year,69,66.9,Yes,0,2,Low
"3069-SSVSN",One year,1,25.85,No,0,4,Medium
"5222-IMUKT",Month-to-month,32,91.05,No,0,7,High
"3627-FCRDW",Month-to-month,9,71.0,No,1,5,High
"7562-GSUHK",Month-to-month,16,93.2,No,1,7,High
"6685-XSHHU",Two year,60,20.95,No internet service,0,2,Low
"8901-UPRHR",Two year,72,109.2,Yes,0,7,High
"4903-UYAVB",Month-to-month,5,19.35,No internet service,1,7,High
"0118-JPNOY",Month-to-month,26,85.8,No,0,7,High
"6776-TLWOI",Month-to-month,3,19.85,No internet service,1,7,High
"3845-FXCYS",Month-to-month,2,19.65,No internet service,0,7,High
"5857-XRECV",One year,2,20.5,No internet service,0,4,Medium
"0725-CXOTM",One year,36,89.65,Yes,0,7,High
"4343-EJVQB",Month-to-month,7,74.35,No,0,5,High
"9000-PLFUZ",Two year,60,49.45,No,0,2,Low
"3427-GGZZI",Month-to-month,19,89.1,No,0,7,High
"7779-ORAEL",Two year,45,75.15,Yes,0,5,High
"0644-OQMDK",Month-to-month,4,70.65,No,0,7,High
"4077-CROMM",Month-to-month,31,104.2,Yes,1,7,High
"3154-CFSZG",Month-to-month,47,90.05,No,0,7,High
"2868-MZAGQ",Month-to-month,1,79.25,No,1,7,High
"4847-QNOKA",Month-to-month,1,44.9,No,1,7,High
"2220-IAHLS",Month-to-month,1,19.4,No internet service,0,7,High
"1658-XUHBX",Month-to-month,59,88.75,No,0,7,High
"6379-RXJRQ",Month-to-month,10,70.1,No,1,5,High
"2378-HTWFW",Month-to-month,35,91.0,No,0,7,High
"8650-RHRKE",Month-to-month,4,29.65,No,1,7,High
"4377-VDHYI",One year,32,90.8,No,0,7,High
"0475-RIJEP",Month-to-month,43,77.85,No,1,5,High
"1260-TTRXI",Month-to-month,4,54.3,No,1,7,High
"3719-TDVQB",Two year,54,18.95,No internet service,0,2,Low
"6328-ZPBGN",Month-to-month,11,95.15,No,1,7,High
"0201-MIBOL",Two year,66,102.4,No,0,7,High
"4937-QPZPO",One year,61,99.9,No,0,7,High
"2925-VDZHY",Two year,72,88.7,Yes,0,7,High
"6981-TDRFT",One year,44,54.3,Yes,0,2,Low
"3413-CSSTH",Month-to-month,41,55.7,No,0,2,Low
"8033-VCZGH",One year,50,103.95,No,0,7,High
"4789-KWMXN",One year,47,110.85,Yes,1,7,High
"0224-NIJLP",Two year,8,20.15,No internet service,0,4,Medium
"7542-CYDDM",Month-to-month,18,20.05,No internet service,0,2,Low
"4718-WXBGI",Two year,72,91.95,Yes,0,7,High
"2867-UIMSS",Month-to-month,1,80.5,No,1,7,High
"8495-PRWFH",Month-to-month,42,55.65,No,0,2,Low
"0439-IFYUN",Month-to-month,18,74.7,No,0,5,High
"5716-LIBJC",One year,13,104.15,No,0,7,High
"2868-LLSKM",One year,68,83.65,Yes,0,7,High
"8111-RKSPX",Month-to-month,4,72.2,No,1,7,High
"2988-QRAJY",Two year,69,110.05,No,0,7,High
"1585-MQSSU",Month-to-month,17,51.5,Yes,1,2,Low
"0071-NDAFP",Two year,25,25.5,No internet service,0,2,Low
"2856-NNASM",Month-to-month,43,89.55,No,1,7,High
"7328-ZJAJO",Two year,59,19.5,No internet service,0,2,Low
"6458-CYIDZ",Month-to-month,5,80.7,No,0,7,High
"8559-CIZFV",One year,21,77.5,Yes,1,5,High
"1090-PYKCI",One year,69,105.1,Yes,0,7,High
"3058-WQDRE",Month-to-month,13,25.15,No,0,2,Low
"7547-EKNFS",Month-to-month,42,95.25,No,1,7,High
"2279-AXJJK",Month-to-month,52,95.65,Yes,0,7,High
"6769-DYBQN",Month-to-month,46,85.0,No,1,7,High
"0909-SELIE",Two year,61,80.8,Yes,0,7,High
"3417-TSCIC",One year,29,24.85,No,0,2,Low
"1042-HFUCW",One year,25,54.75,Yes,0,2,Low
"4439-JMPMT",Month-to-month,5,85.75,Yes,1,7,High
"6537-OTKMY",One year,15,50.75,No,0,2,Low
"8999-EXMNO",Two year,19,20.15,No internet service,0,2,Low
"6725-TPKJO",Two year,44,20.05,No internet service,0,2,Low
"2446-BEGGB",Month-to-month,6,98.25,No,1,7,High
"7162-WPHPM",Two year,58,71.6,Yes,0,5,High
"1599-MMYRQ",One year,62,81.45,No,0,7,High
"8821-KVZKQ",One year,70,58.4,Yes,0,2,Low
"1496-GGSUK",Month-to-month,1,25.7,No,1,7,High
"6434-TTGJP",Two year,10,53.7,Yes,0,4,Medium
"0042-JVWOJ",One year,26,19.6,No internet service,0,2,Low
"0130-SXOUN",Month-to-month,66,89.4,No,0,7,High
"2575-GFSOE",Month-to-month,7,69.0,No,1,4,Medium
"2330-PQGDQ",One year,51,84.2,Yes,0,7,High
"1452-UZOSF",Two year,72,106.1,Yes,0,7,High
"2097-YVPKN",Two year,65,25.75,No internet service,0,2,Low
"2842-JTCCU",Month-to-month,2,46.05,No,1,7,High
"8597-CTXVJ",One year,70,64.95,Yes,0,2,Low
"6631-HMANX",Two year,72,85.45,Yes,0,7,High
"9962-BFPDU",Month-to-month,1,20.05,No internet service,0,7,High
"3296-SILRA",Month-to-month,1,76.4,No,1,7,High
"9681-OXGVC",Month-to-month,5,100.5,No,1,7,High
"6394-HHHZM",Month-to-month,3,20.7,No internet service,0,7,High
"5995-LFTLE",Two year,58,25.3,No internet service,0,2,Low
"5180-UCIIQ",Month-to-month,22,40.05,No,1,2,Low
"1932-UEDCX",Month-to-month,33,100.6,No,0,7,High
"7153-OANIO",Month-to-month,1,69.95,No,1,7,High
